project_id,name,country,category,registry,status,volume_disponivel,total_emitido,total_aposentado,vintage,idade_estimada,fator_status,fator_volume,fator_volume_norm,idade_norm,fator_idade_norm,opportunity_score
ART102,Guyana,Guyana,forest,art-trees,registered,40613553.0,40614961.0,1408.0,2016.0,9.0,1.0,40613553.0,1.0,0.34782608695652173,0.6521739130434783,0.8608695652173912
VCS1748,Southern Cardamom REDD+ Project,Cambodia,forest,verra,registered,21304175.0,27627237.0,6323062.0,2021.0,4.0,1.0,21304175.0,0.5245582441190626,0.13043478260869565,0.8695652173913043,0.8051935601922404
VCS1748,Southern Cardamom REDD+ Project,Cambodia,forest,verra,registered,21304175.0,27627237.0,6323062.0,2020.0,5.0,1.0,21304175.0,0.5245582441190626,0.17391304347826086,0.8260869565217391,0.7878022558444144
VCS1742,Hydroelectric Project in Kinnaur District in Himachal Pradesh,India,renewable-energy,verra,registered,17856288.0,29486267.0,11629979.0,2021.0,4.0,1.0,17856288.0,0.43966325426703023,0.13043478260869565,0.8695652173913043,0.7797250632366308
CAR1480,Phlogiston Phase I,United States,ghg-management,climate-action-reserve,registered,10476266.0,14515089.0,4038823.0,2024.0,1.0,1.0,10476266.0,0.25794996354788086,0.0,1.0,0.7773849890643643
VCS1748,Southern Cardamom REDD+ Project,Cambodia,forest,verra,registered,21304175.0,27627237.0,6323062.0,2019.0,6.0,1.0,21304175.0,0.5245582441190626,0.21739130434782608,0.782608695652174,0.7704109514965884
VCS1742,Hydroelectric Project in Kinnaur District in Himachal Pradesh,India,renewable-energy,verra,registered,17856288.0,29486267.0,11629979.0,2020.0,5.0,1.0,17856288.0,0.43966325426703023,0.17391304347826086,0.8260869565217391,0.7623337588888048
CAR1480,Phlogiston Phase I,United States,ghg-management,climate-action-reserve,registered,10476266.0,14515089.0,4038823.0,2023.0,2.0,1.0,10476266.0,0.25794996354788086,0.043478260869565216,0.9565217391304348,0.7599936847165382
VCS1748,Southern Cardamom REDD+ Project,Cambodia,forest,verra,registered,21304175.0,27627237.0,6323062.0,2018.0,7.0,1.0,21304175.0,0.5245582441190626,0.26086956521739135,0.7391304347826086,0.7530196471487622
VCS1742,Hydroelectric Project in Kinnaur District in Himachal Pradesh,India,renewable-energy,verra,registered,17856288.0,29486267.0,11629979.0,2019.0,6.0,1.0,17856288.0,0.43966325426703023,0.21739130434782608,0.782608695652174,0.7449424545409786
CAR1480,Phlogiston Phase I,United States,ghg-management,climate-action-reserve,registered,10476266.0,14515089.0,4038823.0,2022.0,3.0,1.0,10476266.0,0.25794996354788086,0.08695652173913043,0.9130434782608696,0.7426023803687121
VCS1748,Southern Cardamom REDD+ Project,Cambodia,forest,verra,registered,21304175.0,27627237.0,6323062.0,2017.0,8.0,1.0,21304175.0,0.5245582441190626,0.30434782608695654,0.6956521739130435,0.7356283428009363
VCS1742,Hydroelectric Project in Kinnaur District in Himachal Pradesh,India,renewable-energy,verra,registered,17856288.0,29486267.0,11629979.0,2018.0,7.0,1.0,17856288.0,0.43966325426703023,0.26086956521739135,0.7391304347826086,0.7275511501931526
CAR1480,Phlogiston Phase I,United States,ghg-management,climate-action-reserve,registered,10476266.0,14515089.0,4038823.0,2021.0,4.0,1.0,10476266.0,0.25794996354788086,0.13043478260869565,0.8695652173913043,0.725211076020886
VCS1904,Wind Power Project in Tamil Nadu by Green Infra Renewable Energy Limited,India,renewable-energy,verra,registered,2850747.0,3452180.0,601433.0,2024.0,1.0,1.0,2850747.0,0.07019196622329331,0.0,1.0,0.721057589866988
VCS1748,Southern Cardamom REDD+ Project,Cambodia,forest,verra,registered,21304175.0,27627237.0,6323062.0,2016.0,9.0,1.0,21304175.0,0.5245582441190626,0.34782608695652173,0.6521739130434783,0.71823703845311
VCS1742,Hydroelectric Project in Kinnaur District in Himachal Pradesh,India,renewable-energy,verra,registered,17856288.0,29486267.0,11629979.0,2017.0,8.0,1.0,17856288.0,0.43966325426703023,0.30434782608695654,0.6956521739130435,0.7101598458453264
VCS2923,Grouped Projects for Viet Nam Cookstove Program.,Vietnam,fuel-switching,verra,registered,6000303.0,6072505.0,72202.0,2022.0,3.0,1.0,6000303.0,0.1477413536186481,0.08695652173913043,0.9130434782608696,0.7095397973899422
VCS1805,Solar Energy Project(s) by SB Energy Private Limited,India,renewable-energy,verra,registered,3592115.0,9446114.0,5853999.0,2023.0,2.0,1.0,3592115.0,0.08844616911237335,0.043478260869565216,0.9565217391304348,0.7091425463858859
VCS985,Cordillera Azul National Park REDD Project,Peru,forest,verra,registered,15127008.0,30839971.0,15712963.0,2018.0,7.0,1.0,15127008.0,0.37246203859396587,0.26086956521739135,0.7391304347826086,0.7073907854912332
VCS1477,Katingan Peatland Restoration and Conservation Project,Indonesia,forest,verra,registered,10202169.0,39998290.0,29796121.0,2020.0,5.0,1.0,10202169.0,0.2512010584841498,0.17391304347826086,0.8260869565217391,0.7057951001539406
VCS1904,Wind Power Project in Tamil Nadu by Green Infra Renewable Energy Limited,India,renewable-energy,verra,registered,2850747.0,3452180.0,601433.0,2023.0,2.0,1.0,2850747.0,0.07019196622329331,0.043478260869565216,0.9565217391304348,0.7036662855191619
VCS896,Foz do Chapecó Project,Brazil,renewable-energy,verra,registered,12259125.0,13591860.0,1332735.0,2019.0,6.0,1.0,12259125.0,0.3018480949868186,0.21739130434782608,0.782608695652174,0.7035979067569151
VCS1650,Reduced Emissions from Deforestation and Degradation in Keo Seima Wildlife Sanctuary,Cambodia,forest,verra,registered,7379320.0,18874424.0,11495104.0,2021.0,4.0,1.0,7379320.0,0.1816959566032529,0.13043478260869565,0.8695652173913043,0.7023348739374976
VCS1748,Southern Cardamom REDD+ Project,Cambodia,forest,verra,registered,21304175.0,27627237.0,6323062.0,2015.0,10.0,1.0,21304175.0,0.5245582441190626,0.3913043478260869,0.6086956521739131,0.7008457341052841
VCS1753,Bundled Solar Photovoltaic Project by ACME,India,renewable-energy,verra,registered,4718250.0,8526931.0,3808681.0,2022.0,3.0,1.0,4718250.0,0.1161742296308934,0.08695652173913043,0.9130434782608696,0.7000696601936158
VCS2372,Installation of high efficiency wood burning cookstoves in Malawi - Project 2,Malawi,fuel-switching,verra,registered,1987466.0,4444642.0,2457176.0,2023.0,2.0,1.0,1987466.0,0.04893598198295933,0.043478260869565216,0.9565217391304348,0.6972894902470617
VCS1950,Longyuan Mulilo De Aar 2 North Wind Energy Facility,South Africa,renewable-energy,verra,registered,1959794.0,2794486.0,834692.0,2023.0,2.0,1.0,1959794.0,0.04825463304107538,0.043478260869565216,0.9565217391304348,0.6970850855644966
VCS2342,Installation of high efficiency wood burning cookstoves in Malawi,Malawi,fuel-switching,verra,registered,1547108.0,2803221.0,1256113.0,2023.0,2.0,1.0,1547108.0,0.03809334475579345,0.043478260869565216,0.9565217391304348,0.694036699078912
VCS1742,Hydroelectric Project in Kinnaur District in Himachal Pradesh,India,renewable-energy,verra,registered,17856288.0,29486267.0,11629979.0,2016.0,9.0,1.0,17856288.0,0.43966325426703023,0.34782608695652173,0.6521739130434783,0.6927685414975004
VCS1805,Solar Energy Project(s) by SB Energy Private Limited,India,renewable-energy,verra,registered,3592115.0,9446114.0,5853999.0,2022.0,3.0,1.0,3592115.0,0.08844616911237335,0.08695652173913043,0.9130434782608696,0.6917512420380598
CAR1339,Humboldt Mixed Forest Improvement Project,United States,forest,climate-action-reserve,registered,1206816.0,3221412.0,2014596.0,2023.0,2.0,1.0,1206816.0,0.029714564973646357,0.043478260869565216,0.9565217391304348,0.6915230651442679
VCS985,Cordillera Azul National Park REDD Project,Peru,forest,verra,registered,15127008.0,30839971.0,15712963.0,2017.0,8.0,1.0,15127008.0,0.37246203859396587,0.30434782608695654,0.6956521739130435,0.6899994811434071
VCS1949,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,South Africa,renewable-energy,verra,registered,886948.0,1744952.0,858004.0,2023.0,2.0,1.0,886948.0,0.02183867153108577,0.043478260869565216,0.9565217391304348,0.6891602971114996
CAR1098,Garcia River Forest - ARB,United States,forest,climate-action-reserve,registered,884004.0,1187031.0,303027.0,2023.0,2.0,1.0,884004.0,0.02176618341006429,0.043478260869565216,0.9565217391304348,0.6891385506751933
VCS2042,Renewable Wind Power Project by Adani,India,renewable-energy,verra,registered,820410.0,1376160.0,555750.0,2023.0,2.0,1.0,820410.0,0.02020035135563497,0.043478260869565216,0.9565217391304348,0.6886688010588644
VCS2341,Installation of high efficiency wood burning cookstoves in Zimbabwe,Zimbabwe,fuel-switching,verra,registered,820379.0,1249487.0,429108.0,2023.0,2.0,1.0,820379.0,0.02019958806359976,0.043478260869565216,0.9565217391304348,0.6886685720712538
VCS1856,Bundled Wind Power Project by Sembcorp Green Infra Limited in India,India,renewable-energy,verra,registered,792817.0,1185831.0,393014.0,2023.0,2.0,1.0,792817.0,0.019520947577324622,0.043478260869565216,0.9565217391304348,0.6884649799253713
VCS1477,Katingan Peatland Restoration and Conservation Project,Indonesia,forest,verra,registered,10202169.0,39998290.0,29796121.0,2019.0,6.0,1.0,10202169.0,0.2512010584841498,0.21739130434782608,0.782608695652174,0.6884037958061144
ACR783,NativState – S&J Taylor Forest Carbon Improved Forest Management Project,United States,forest,american-carbon-registry,registered,695422.0,729149.0,33727.0,2023.0,2.0,1.0,695422.0,0.017122856358952703,0.043478260869565216,0.9565217391304348,0.6877455525598597
VCS2002,THEPARAK WIND IN THAILAND,Thailand,renewable-energy,verra,registered,512846.0,659274.0,146428.0,2023.0,2.0,1.0,512846.0,0.012627410984082628,0.043478260869565216,0.9565217391304348,0.6863969189473986
VCS1904,Wind Power Project in Tamil Nadu by Green Infra Renewable Energy Limited,India,renewable-energy,verra,registered,2850747.0,3452180.0,601433.0,2022.0,3.0,1.0,2850747.0,0.07019196622329331,0.08695652173913043,0.9130434782608696,0.6862749811713358
VCS896,Foz do Chapecó Project,Brazil,renewable-energy,verra,registered,12259125.0,13591860.0,1332735.0,2018.0,7.0,1.0,12259125.0,0.3018480949868186,0.26086956521739135,0.7391304347826086,0.686206602409089
VCS2402,Linshu Biogas Recovery and Power Generation Project,China,ghg-management,verra,registered,485068.0,1302579.0,817511.0,2023.0,2.0,1.0,485068.0,0.01194345207588472,0.043478260869565216,0.9565217391304348,0.6861917312749393
VCS1728,Bundled Wind Power Project by Mytrah Group,India,renewable-energy,verra,registered,2808797.0,6000640.0,3191843.0,2022.0,3.0,1.0,2808797.0,0.06915905974338467,0.08695652173913043,0.9130434782608696,0.6859651092273633
CAR1663,"XICO2e Carbono Forestal Ejido Pueblo Nuevo, Durango, México",Mexico,forest,climate-action-reserve,registered,449026.0,639340.0,190314.0,2023.0,2.0,1.0,449026.0,0.01105601428449337,0.043478260869565216,0.9565217391304348,0.6859254999375219
VCS987,Reforestation of Degraded Forest Reserves in Ghana,Ghana,forest,verra,registered,399730.0,1138349.0,738619.0,2023.0,2.0,1.0,399730.0,0.009842232214563065,0.043478260869565216,0.9565217391304348,0.6855613653165429
VCS2738,Reducing Gas Leakages within the Karnaphuli Gas Distribution Network in Bangladesh,Bangladesh,ghg-management,verra,registered,2743135.0,2747860.0,4725.0,2022.0,3.0,1.0,2743135.0,0.06754230872350955,0.08695652173913043,0.9130434782608696,0.6854800839214008
CAR1829,Proyecto Forestal de Captura de Carbono Comunidad San Jerónimo Coatlán,Mexico,forest,climate-action-reserve,registered,362589.0,410885.0,48296.0,2023.0,2.0,1.0,362589.0,0.008927734489407242,0.043478260869565216,0.9565217391304348,0.6852870159989961
VCS3448,LANDFILL GAS COLLECTION AND UTILIZATION AT THE MARCA CARIACICA – II LANDFILL,Brazil,ghg-management,verra,registered,343732.0,354124.0,10392.0,2023.0,2.0,1.0,343732.0,0.008463431331084544,0.043478260869565216,0.9565217391304348,0.6851477250514992
CAR1335,Coffeyville NAP2,United States,ghg-management,climate-action-reserve,registered,332032.0,1576481.0,1244449.0,2023.0,2.0,1.0,332032.0,0.008175350143601086,0.043478260869565216,0.9565217391304348,0.6850613006952542
VCS2250,Delta Blue Carbon – 1,Pakistan,land-use,verra,registered,2673397.0,4802658.0,2129261.0,2022.0,3.0,1.0,2673397.0,0.06582519711216583,0.08695652173913043,0.9130434782608696,0.6849649504379975
VCS1650,Reduced Emissions from Deforestation and Degradation in Keo Seima Wildlife Sanctuary,Cambodia,forest,verra,registered,7379320.0,18874424.0,11495104.0,2020.0,5.0,1.0,7379320.0,0.1816959566032529,0.17391304347826086,0.8260869565217391,0.6849435695896715
ACR701,Finite Carbon - Windrock Land Company IFM,United States,forest,american-carbon-registry,registered,2647324.0,2707858.0,60534.0,2022.0,3.0,1.0,2647324.0,0.06518321926590462,0.08695652173913043,0.9130434782608696,0.6847723570841193
VCS2349,Installation of high efficiency wood burning cookstoves in Kenya,Kenya,fuel-switching,verra,registered,269425.0,463875.0,194450.0,2023.0,2.0,1.0,269425.0,0.006633820322679985,0.043478260869565216,0.9565217391304348,0.6845988417489779
CAR1584,"Proyecto forestal de carbono del Ejido San Diego de Tezains, Durango, México",Mexico,forest,climate-action-reserve,registered,255063.0,606293.0,351230.0,2023.0,2.0,1.0,255063.0,0.00628019450946311,0.043478260869565216,0.9565217391304348,0.6844927540050129
VCS3005,Tongxu Biogas Recovery and Utilization Project,China,ghg-management,verra,registered,248728.0,390859.0,142131.0,2023.0,2.0,1.0,248728.0,0.006124212088718862,0.043478260869565216,0.9565217391304348,0.6844459592787896
ACR923,Loess Hills Regional Sanitary Landfill,United States,ghg-management,american-carbon-registry,registered,228132.0,228572.0,440.0,2023.0,2.0,1.0,228132.0,0.005617090709453108,0.043478260869565216,0.9565217391304348,0.6842938228650098
VCS883,"Madushan Hydropower Project on Honghe River in Yunnan Province, China",China,renewable-energy,verra,registered,4914902.0,6458608.0,1543706.0,2021.0,4.0,1.0,4914902.0,0.12101625883439741,0.13043478260869565,0.8695652173913043,0.684130964606841
CAR1624,Nitric Acid,United States,ghg-management,climate-action-reserve,registered,185715.0,370811.0,185096.0,2023.0,2.0,1.0,185715.0,0.0045726856043688474,0.043478260869565216,0.9565217391304348,0.6839805013334845
CAR475,Gaston County Landfill Gas Destruction Project,United States,ghg-management,climate-action-reserve,registered,168357.0,933950.0,765593.0,2023.0,2.0,1.0,168357.0,0.004145291309297234,0.043478260869565216,0.9565217391304348,0.6838522830449631
VCS928,Yunnan Mangli Hydropower Project,China,renewable-energy,verra,registered,151445.0,541125.0,389680.0,2023.0,2.0,1.0,151445.0,0.003728878570603196,0.043478260869565216,0.9565217391304348,0.6837273592233548
CAR443,South Kent Landfill Gas to Energy Project,United States,ghg-management,climate-action-reserve,registered,150738.0,843505.0,692767.0,2023.0,2.0,1.0,150738.0,0.0037114705877356055,0.043478260869565216,0.9565217391304348,0.6837221368284946
CAR1660,Ejido Tutuaca,Mexico,forest,climate-action-reserve,registered,133530.0,259460.0,125930.0,2023.0,2.0,1.0,133530.0,0.003287769641221473,0.043478260869565216,0.9565217391304348,0.6835950265445403
VCS3940,Lianzhou Landfill Gas Power Generation Project,China,ghg-management,verra,registered,132150.0,132655.0,505.0,2023.0,2.0,1.0,132150.0,0.0032537908344926546,0.043478260869565216,0.9565217391304348,0.6835848329025217
ACR518,Anew - Burnt Mountain Forestry Project,United States,forest,american-carbon-registry,registered,110992.0,224215.0,113223.0,2023.0,2.0,1.0,110992.0,0.002732831709298209,0.043478260869565216,0.9565217391304348,0.6834285451649633
ACR734,Scott River Wildcat IFM Project,United States,forest,american-carbon-registry,registered,94990.0,97490.0,2500.0,2023.0,2.0,1.0,94990.0,0.0023388252851862176,0.043478260869565216,0.9565217391304348,0.6833103432377298
VCS2693,Yizheng Zhongxing Recycled PET Project,China,energy-efficiency,verra,registered,91662.0,108747.0,17085.0,2023.0,2.0,1.0,91662.0,0.0022568821918575893,0.043478260869565216,0.9565217391304348,0.6832857603097312
VCS4423,NEW HOPE AWMS GHG Mitigation Project In Anhui Province,China,ghg-management,verra,registered,69916.0,281946.0,212030.0,2023.0,2.0,1.0,69916.0,0.0017214451403178216,0.043478260869565216,0.9565217391304348,0.6831251291942693
VCS4457,Tramontana ICS-01 - The Distribution of Improved Cookstoves to Indigenous Communities across Rural India,India,fuel-switching,verra,registered,62742.0,62743.0,1.0,2023.0,2.0,1.0,62742.0,0.0015448045899754002,0.043478260869565216,0.9565217391304348,0.6830721370291666
CAR1744,Carbono Forestal La Norteñita,Mexico,forest,climate-action-reserve,registered,54465.0,98111.0,43646.0,2023.0,2.0,1.0,54465.0,0.0013410056165736406,0.043478260869565216,0.9565217391304348,0.683010997337146
CAR635,Hancock County Landfill Gas Collection Project,United States,ghg-management,climate-action-reserve,registered,51518.0,962569.0,911051.0,2023.0,2.0,1.0,51518.0,0.0012684436285810123,0.043478260869565216,0.9565217391304348,0.6829892287407482
VCS5,Greater Lebanon Refuse Authority Landfill Gas Collection and Combustion Project,United States,ghg-management,verra,registered,49618.0,181406.0,131788.0,2023.0,2.0,1.0,49618.0,0.001221661213519596,0.043478260869565216,0.9565217391304348,0.6829751940162299
CAR1704,ProCarbono: Ejios Los Altares,Mexico,forest,climate-action-reserve,registered,44952.0,65985.0,21033.0,2023.0,2.0,1.0,44952.0,0.001106773451058244,0.043478260869565216,0.9565217391304348,0.6829407276874914
VCS3207,CO2 UTILIZATION IN CONCRETE - Removals & Reductions - CarbonCure - U.S. Project #1,United States,carbon-capture,verra,registered,41237.0,68297.0,27060.0,2023.0,2.0,1.0,41237.0,0.001015301518451317,0.043478260869565216,0.9565217391304348,0.6829132861077093
VCS1915,Ombepo Wind,Namibia,renewable-energy,verra,registered,39987.0,129670.0,89683.0,2023.0,2.0,1.0,39987.0,0.0009845236138056484,0.043478260869565216,0.9565217391304348,0.6829040527363156
CAR1464,"Carbono, Agua y Biodiversidad Indígena San Bartolomé",Mexico,forest,climate-action-reserve,registered,38294.0,88239.0,49945.0,2023.0,2.0,1.0,38294.0,0.0009428380197535546,0.043478260869565216,0.9565217391304348,0.6828915470581
VCS1734,Large scale grid connected solar PV Project in Toujounine (Nouakchott),Mauritania,renewable-energy,verra,registered,37956.0,277465.0,239509.0,2023.0,2.0,1.0,37956.0,0.0009345156743373658,0.043478260869565216,0.9565217391304348,0.6828890503544751
VCS2944,Clean Cookstoves for Rural India,India,fuel-switching,verra,registered,37827.0,870015.0,832188.0,2023.0,2.0,1.0,37827.0,0.0009313393945779328,0.043478260869565216,0.9565217391304348,0.6828880974705474
CAR512,Rio Grande Valley Landfill,United States,ghg-management,climate-action-reserve,registered,37469.0,483849.0,446380.0,2023.0,2.0,1.0,37469.0,0.0009225246026874133,0.043478260869565216,0.9565217391304348,0.6828854530329802
VCS612,The Kasigau Corridor REDD Project - Phase II The Community Ranches,Kenya,forest,verra,registered,4745853.0,11758495.0,7012642.0,2021.0,4.0,1.0,4745853.0,0.1168538796324409,0.13043478260869565,0.8695652173913043,0.682882250846254
CAR436,Volunteer Regional Landfill,United States,ghg-management,climate-action-reserve,registered,25490.0,445277.0,419787.0,2023.0,2.0,1.0,25490.0,0.0006275737868870417,0.043478260869565216,0.9565217391304348,0.68279696778824
ACR790,Finite Carbon - Appalachian Carbon Exchange IFM,United States,forest,american-carbon-registry,registered,24642.0,113128.0,88486.0,2023.0,2.0,1.0,24642.0,0.0006066940563754201,0.043478260869565216,0.9565217391304348,0.6827907038690866
CAR1735,ProCarbono: Ejido Las Hacienditas y Anexos,Mexico,forest,climate-action-reserve,registered,22352.0,32802.0,10450.0,2023.0,2.0,1.0,22352.0,0.0005503089350645552,0.043478260869565216,0.9565217391304348,0.6827737883326932
ACR574,The Nature Conservancy Washington Rainforest Renewal Project,United States,forest,american-carbon-registry,registered,20124.0,161222.0,141098.0,2023.0,2.0,1.0,20124.0,0.0004954503978241154,0.043478260869565216,0.9565217391304348,0.6827573307715211
CAR1675,ProCarbono: Ejido Quebrada de Cebollas,Mexico,forest,climate-action-reserve,registered,19502.0,28410.0,8908.0,2023.0,2.0,1.0,19502.0,0.00048013531247243066,0.043478260869565216,0.9565217391304348,0.6827527362459156
ACR721,Kibby Skinner IFM Project,United States,forest,american-carbon-registry,registered,14831.0,96830.0,81999.0,2023.0,2.0,1.0,14831.0,0.0003651244383924961,0.043478260869565216,0.9565217391304348,0.6827182329836916
CAR1443,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",Mexico,forest,climate-action-reserve,registered,13827.0,43037.0,29210.0,2023.0,2.0,1.0,13827.0,0.0003404036253810951,0.043478260869565216,0.9565217391304348,0.6827108167397882
VCS1965,Cat Hiep Solar Power Project,Vietnam,renewable-energy,verra,registered,13606.0,235442.0,221836.0,2023.0,2.0,1.0,13606.0,0.00033496209183974085,0.043478260869565216,0.9565217391304348,0.6827091842797258
VCS1945,MSA-1 Hydropower Plant,Chile,renewable-energy,verra,registered,11494.0,42028.0,30534.0,2023.0,2.0,1.0,11494.0,0.00028295974415041913,0.043478260869565216,0.9565217391304348,0.6826935835754191
CAR1411,"Carbono, Agua y Biodiversidad Indígena Xiacuí",Mexico,forest,climate-action-reserve,registered,11366.0,48743.0,37377.0,2023.0,2.0,1.0,11366.0,0.0002798080867147027,0.043478260869565216,0.9565217391304348,0.6826926380781884
CAR674,"Oneida Herkimer Landfill Ava, NY",United States,ghg-management,climate-action-reserve,registered,9898.0,1403052.0,1393154.0,2023.0,2.0,1.0,9898.0,0.00024366251549882943,0.043478260869565216,0.9565217391304348,0.6826817944068235
VCS1753,Bundled Solar Photovoltaic Project by ACME,India,renewable-energy,verra,registered,4718250.0,8526931.0,3808681.0,2021.0,4.0,1.0,4718250.0,0.1161742296308934,0.13043478260869565,0.8695652173913043,0.6826783558457897
VCS4223,D.Light's Improved Cooking Project In Kenya,Kenya,fuel-switching,verra,registered,8456.0,38422.0,29966.0,2023.0,2.0,1.0,8456.0,0.0002081571246995861,0.043478260869565216,0.9565217391304348,0.6826711427895837
CAR521,Maple Hill Landfill,United States,ghg-management,climate-action-reserve,registered,7805.0,408483.0,400678.0,2023.0,2.0,1.0,7805.0,0.00019212799196012187,0.043478260869565216,0.9565217391304348,0.682666334049762
CAR1399,"Carbono, Agua y Biodiversidad Indígena La Trinidad",Mexico,forest,climate-action-reserve,registered,7774.0,24053.0,16279.0,2023.0,2.0,1.0,7774.0,0.00019136469992490928,0.043478260869565216,0.9565217391304348,0.6826661050621514
CAR1461,"Carbono, Agua y Biodiversidad Indígena Ixtlán",Mexico,forest,climate-action-reserve,registered,7353.0,94938.0,87585.0,2023.0,2.0,1.0,7353.0,0.0001809987016402481,0.043478260869565216,0.9565217391304348,0.6826629952626659
VCS1975,Hong Phong 4 Solar 48 MW Project,Vietnam,renewable-energy,verra,registered,6319.0,278156.0,271837.0,2023.0,2.0,1.0,6319.0,0.000155539218917351,0.043478260869565216,0.9565217391304348,0.6826553574178491
CAR1463,"Carbono, Agua y Biodiversidad Indígena Peñoles",Mexico,forest,climate-action-reserve,registered,6212.0,80221.0,74009.0,2023.0,2.0,1.0,6212.0,0.00015290463027968176,0.043478260869565216,0.9565217391304348,0.6826545670412578
CAR1532,"Carbono, Agua y Biodiversidad Indígena Comaltepec",Mexico,forest,climate-action-reserve,registered,5884.0,75972.0,70088.0,2023.0,2.0,1.0,5884.0,0.0001448285081006583,0.043478260869565216,0.9565217391304348,0.6826521442046041
VCS1774,Grid-connected Solar PV project in Bokhol,Senegal,renewable-energy,verra,registered,5447.0,179065.0,173618.0,2023.0,2.0,1.0,5447.0,0.00013406855263653256,0.043478260869565216,0.9565217391304348,0.6826489162179649
CAR1050,Lawton GCCS,United States,ghg-management,climate-action-reserve,registered,4943.0,337842.0,332899.0,2023.0,2.0,1.0,4943.0,0.00012165890148339896,0.043478260869565216,0.9565217391304348,0.682645193322619
CAR1096,Lenz Composting,United States,ghg-management,climate-action-reserve,registered,4777.0,112934.0,108157.0,2023.0,2.0,1.0,4777.0,0.00011757159574645418,0.043478260869565216,0.9565217391304348,0.6826439671308979
CAR1505,Proyecto forestal de carbono del Ejido Pioneros de Río Xhon - Ha,Mexico,forest,climate-action-reserve,registered,3047.0,6007.0,2960.0,2023.0,2.0,1.0,3047.0,7.497497571684878e-05,0.043478260869565216,0.9565217391304348,0.682631188144889
CAR1569,"Carbono, Agua y Biodiversidad Indígena Abejones",Mexico,forest,climate-action-reserve,registered,2319.0,29781.0,27462.0,2023.0,2.0,1.0,2319.0,5.704992405121138e-05,0.043478260869565216,0.9565217391304348,0.6826258106293892
VCS4268,Family Forest Carbon Project,United States,forest,verra,registered,2157.0,66708.0,64551.0,2023.0,2.0,1.0,2157.0,5.3061107609132724e-05,0.043478260869565216,0.9565217391304348,0.6826246139844567
CAR1736,ProCarbono: Ejido Silvestre Revueltas,Mexico,forest,climate-action-reserve,registered,1968.0,6423.0,4455.0,2023.0,2.0,1.0,1968.0,4.840748842670763e-05,0.043478260869565216,0.9565217391304348,0.682623217898702
CAR1737,ProCarbono: Ejido El Rincón,Mexico,forest,climate-action-reserve,registered,1851.0,6024.0,4173.0,2023.0,2.0,1.0,1851.0,4.552667655187304e-05,0.043478260869565216,0.9565217391304348,0.6826223536551395
CAR1415,"Carbono, Agua y Biodiversidad Indígena Capulálpam",Mexico,forest,climate-action-reserve,registered,1811.0,23424.0,21613.0,2023.0,2.0,1.0,1811.0,4.454178360321165e-05,0.043478260869565216,0.9565217391304348,0.6826220581872549
VCS1971,SAKAL SOLAR FARM,Senegal,renewable-energy,verra,registered,1448.0,127940.0,126492.0,2023.0,2.0,1.0,1448.0,3.560388009410948e-05,0.043478260869565216,0.9565217391304348,0.6826193768162021
CAR1531,"Carbono, Agua y Biodiversidad Indígena Jaltianguis",Mexico,forest,climate-action-reserve,registered,1365.0,17651.0,16286.0,2023.0,2.0,1.0,1365.0,3.356022722563708e-05,0.043478260869565216,0.9565217391304348,0.6826187637203416
CAR1462,"Carbono, Agua y Biodiversidad Indígena Metaltepec",Mexico,forest,climate-action-reserve,registered,1041.0,13492.0,12451.0,2023.0,2.0,1.0,1041.0,2.558259434147977e-05,0.043478260869565216,0.9565217391304348,0.6826163704304764
CAR1398,Veseth and Veseth Ranch,United States,land-use,climate-action-reserve,registered,1032.0,22838.0,21806.0,2023.0,2.0,1.0,1032.0,2.5360993428030953e-05,0.043478260869565216,0.9565217391304348,0.6826163039502023
CAR1506,Proyecto forestal de carbono del Ejido Lázaro Cárdenas Número 2,Mexico,forest,climate-action-reserve,registered,767.0,2067.0,1300.0,2023.0,2.0,1.0,767.0,1.8836077643149204e-05,0.043478260869565216,0.9565217391304348,0.6826143464754668
CAR1588,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Las Rosas,Mexico,forest,climate-action-reserve,registered,662.0,8586.0,7924.0,2023.0,2.0,1.0,662.0,1.625073365291304e-05,0.043478260869565216,0.9565217391304348,0.6826135708722698
CAR1590,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Rosa de Palo Amarillo,Mexico,forest,climate-action-reserve,registered,426.0,5533.0,5107.0,2023.0,2.0,1.0,426.0,1.04398652558108e-05,0.043478260869565216,0.9565217391304348,0.6826118276117507
CAR1587,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Concepción del Monte,Mexico,forest,climate-action-reserve,registered,386.0,5017.0,4631.0,2023.0,2.0,1.0,386.0,9.454972307149404e-06,0.043478260869565216,0.9565217391304348,0.682611532143866
VCS1989,Oualidia 1&2 Wind Projects.,Morocco,renewable-energy,verra,registered,347.0,50347.0,50000.0,2023.0,2.0,1.0,347.0,8.494701682204542e-06,0.043478260869565216,0.9565217391304348,0.6826112440626786
CAR1589,Bonos de Carbono-San José del Rincón-Mariposa Monarca-Ejido Los Lobos,Mexico,forest,climate-action-reserve,registered,339.0,4416.0,4077.0,2023.0,2.0,1.0,339.0,8.297723092472264e-06,0.043478260869565216,0.9565217391304348,0.6826111849691017
